track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,emotion,confidence
2bOWJIYSbhwg2NMQq1QMYH,Forward (feat. James Blake),Beyoncé,56,7dK54iZuOxXFarGhXwEXfF,Lemonade,2016-04-23,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.387,0.133,7,-15.633,0,0.0474,0.947,0.0591,0.107,0.0498,124.397,79200,bhayanaka,0.9751000000000001
3LgWsmilsrWXiPYQFRD0T7,goodbye,Billie Eilish,77,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.153,0.138,6,-21.877,0,0.0503,0.837,0.55,0.254,0.0503,74.318,119410,bhayanaka,0.97485
70uUmt0fNudal1sT9AfGqL,Winter's Ballad,Cuco,0,3ghLOztbFHEl5b7rm406pE,Songs4u,2017-01-28,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.321,0.273,1,-9.912,1,0.0294,0.926,0.115,0.111,0.0506,138.986,277122,bhayanaka,0.9747
19TcIDECdjNCWOW4itYJLc,"Okay,ButThisIsTheLastTime",BONES,50,0NCT1mXTEN60x15QPApUP6,Frayed,2015-09-26,Rap Party 24/7 Radio / Gangsta Rap,4sGnz2x5tbHE2YlW1nemfb,rap,gangster rap,0.599,0.244,1,-15.011,1,0.145,0.111,0.164,0.101,0.051,199.932,123064,bhayanaka,0.9744999999999999
59acp1OhcvxwVBwQJBYKuX,Loose,Daniel Caesar,61,3xybjP7r2VsWzwvDQipdM0,Freudian,2017-08-25,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.198,0.162,1,-15.815,1,0.0343,0.926,0.00896,0.135,0.0527,70.453,185523,bhayanaka,0.97365
59acp1OhcvxwVBwQJBYKuX,Loose,Daniel Caesar,61,3xybjP7r2VsWzwvDQipdM0,Freudian,2017-08-25,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.198,0.162,1,-15.815,1,0.0343,0.926,0.00896,0.135,0.0527,70.453,185523,bhayanaka,0.97365
4QIo4oxwzzafcBWkKjDpXY,xanny,Billie Eilish,83,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,243725,bhayanaka,0.9736
50w42bgL9DTDMV0oV1FicG,With Tim,Guustavv,53,4ZdI67jQuq3nAg4oOp7bRC,With Tim,2019-08-16,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0.373,0.251,8,-11.354,1,0.0755,0.97,0.918,0.147,0.054,211.369,150500,bhayanaka,0.973
1Da2lHU95BdwjkViCcMgvp,The Chase,Bjørn Riis,0,07PtXaOG1ju3KA6sGzMrVd,Lullabies in a Car Crash,2014-11-03,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.404,0.293,9,-15.131,1,0.0319,0.0151,0.844,0.151,0.0545,99.94,428000,bhayanaka,0.97275
4lt2tEWKpwjxetsjy2psl6,Where Are You Now,Bjørn Riis,0,3NrbvHDYXlJsMXQJb8c7Ke,Forever Comes to an End,2017-05-19,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.316,0.216,2,-12.724,0,0.0397,0.0788,0.37,0.077,0.0582,143.029,452375,bhayanaka,0.9709
1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,88,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,Fresh Essentials,4RFszTXlSMZFgpqIJS3754,r&b,hip pop,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,bhayanaka,0.9703999999999999
0QTOw32h1G2LD8EFExxedV,You Might Find Me,Jacob Banks,47,4VODNHZZp8qxuMLJQK2G4u,Creed II (Score & Music from the Original Motion Picture),2018-11-16,Urban contemporary,0qOJuaqHeg4u1i6gjPKnxE,r&b,urban contemporary,0.393,0.0118,10,-22.988,0,0.05,0.94,0.0121,0.106,0.0596,108.236,147387,bhayanaka,0.9702
77yuzxCS3csrgTPSW0pvyk,O,Coldplay,63,2G4AUqfwxcV1UdQjm2ouYr,Ghost Stories,2014-05-19,Coldplay – Ghost Stories (Deluxe Edition),6h9DHd1pHHiK84cQqJZyIp,rock,album rock,0.23,0.216,10,-14.727,1,0.0376,0.911,0.829,0.0934,0.0618,92.022,323480,bhayanaka,0.9691000000000001
7K9kbDWgbJmfNnN9LSoXB4,Lullaby For My Insomniac,James Blake,45,23dKNZpiadggKHrQgHLi3L,Assume Form,2019-01-18,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.318,0.0297,10,-16.581,1,0.0391,0.957,0.00117,0.0969,0.0624,129.706,223800,bhayanaka,0.9688
6oE2dMTxyo0lwqdfzRFPQw,Echo,Tess Posner,33,7v7jn6YjvSqmAOx9l0ZrWB,Echo,2019-11-15,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.546,0.297,7,-12.522,0,0.0318,0.717,0.149,0.122,0.0634,78.049,182374,bhayanaka,0.9682999999999999
6oE2dMTxyo0lwqdfzRFPQw,Echo,Tess Posner,33,7v7jn6YjvSqmAOx9l0ZrWB,Echo,2019-11-15,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.546,0.297,7,-12.522,0,0.0318,0.717,0.149,0.122,0.0634,78.049,182374,bhayanaka,0.9682999999999999
19K24V0kGvNLFYCR8jMs88,It's Ok,Pandrezz,63,0sDMveXrOxXh8eYtdREMek,It's Ok,2019-03-20,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.702,0.277,7,-11.708,1,0.0466,0.835,0.879,0.121,0.065,87.0,168297,bhayanaka,0.9675
5Ng5imfPCY4S1RxugcYd3g,Did I Do Something Wrong?,Bex,36,1e5inhXMjtPWEBjQqrD3XM,Did I Do Something Wrong?,2019-12-13,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.445,0.28,2,-8.487,0,0.0313,0.609,0.0,0.149,0.0659,123.828,282773,bhayanaka,0.96705
5g3lpA0rVxdt4EtNwJQBQw,Focus,Phlocalyst,56,4nEZghJoNLUCv0KmYoSFmN,Focus,2019-12-20,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.502,0.15,3,-20.066,1,0.0364,0.72,0.932,0.109,0.0661,79.978,132000,bhayanaka,0.96695
0g42s0K0OuiUzzRM1qyVRt,Beyond the Stars,Jeff Bradshaw,18,5w5zqlW4WslvxXENLRXWVM,Bone Deep,2003-10-14,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.402,0.219,1,-19.019,1,0.0446,0.661,0.248,0.079,0.0673,91.885,324293,bhayanaka,0.96635
3urdAMyf3Q5Dq373k8clrZ,Fresh Air,goosetaf,51,4KLRpnXk7KYPOpHNuDqBXQ,Memory Bloom,2019-05-10,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0.337,0.19,1,-17.009,1,0.161,0.929,0.852,0.193,0.0674,79.744,147000,bhayanaka,0.9662999999999999
7leFv3iETFzzdk4PTfS8Yt,Take Me Out,Young Summer,36,5t2wSZPZgWuNffTDs9hfgv,Take Me Out,2019-10-18,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,pop,indie poptimism,0.392,0.135,7,-16.906,0,0.0366,0.906,3.61e-06,0.364,0.0683,127.951,221063,bhayanaka,0.96585
5mwDZftg2j8k0fKZGbZjVc,Está en Tus Manos,Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.385,0.203,4,-12.111,0,0.0358,0.94,0.022,0.071,0.0698,147.179,377747,bhayanaka,0.9651000000000001
4Eq60oypgAxlX6Kp7MFQl6,Till It Happens To You,Corinne Bailey Rae,48,141Mp3P2VKHQMhtkW1DyQg,Corinne Bailey Rae,2006-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.659,0.226,1,-11.787,0,0.0517,0.789,0.000113,0.0858,0.0705,119.687,278640,bhayanaka,0.96475
3WP3OIYgTAnfFuiQBvgzgi,Silent Night,Boyz II Men,45,1x6bJdWl3Imquoi2Mu0BsC,The Best Of/20th Century Masters: The Christmas Collection,1993-10-05,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.225,0.121,2,-19.697,1,0.0375,0.924,1.67e-05,0.128,0.071,117.105,152333,bhayanaka,0.9645
5yyRH93h4Pm6tXXYTxt7ea,The Blower's Daughter,Damien Rice,67,3ADELRoZ4I8WLE7clLU7La,O,2003-03-24,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,286653,bhayanaka,0.96285
7rLDARtJALM7QdiJDMXW7m,Pray You Catch Me,Beyoncé,62,7dK54iZuOxXFarGhXwEXfF,Lemonade,2016-04-23,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.25,0.215,8,-13.676,0,0.037,0.632,0.0717,0.401,0.0746,174.824,195987,bhayanaka,0.9627
5BBFzEZHejmSWKoFpcLM9F,Mary,Agnes Obel,42,3jTTLPuVcL6J9pgujnU1lS,Citizen of Glass,2016-10-21,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.486,0.183,7,-16.494,0,0.0379,0.992,0.0308,0.0886,0.075,122.833,347459,bhayanaka,0.9625
6Vc5wAMmXdKIAM7WUoEb7N,Say Something,A Great Big World,78,1yOcLa4euMk9sV7rRJ89Dl,Is There Anybody Out There?,2014-01-17,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,bhayanaka,0.96175
6Vc5wAMmXdKIAM7WUoEb7N,Say Something,A Great Big World,78,1yOcLa4euMk9sV7rRJ89Dl,Is There Anybody Out There?,2014-01-17,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,bhayanaka,0.96175
1EKfW3pjgfLpnsYMZR9xVe,The Way She Loves Him (Live from Cinemusic),Shannon LaBrie,35,1JkmBgEUVeg4ozSOKWK1QI,The Way She Loves Him (Live from Cinemusic),2019-10-11,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.456,0.217,11,-13.567,1,0.0294,0.661,0.0,0.111,0.0765,94.323,269371,bhayanaka,0.96175
34xTFwjPQ1dC6uJmleno7x,Godspeed,Frank Ocean,66,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,177922,bhayanaka,0.9613499999999999
6QaedjNdzSBo8iCvMQDCnO,To The Hilt,BANKS,0,3SzNTLHbVm0borYWkbrzf0,The Altar,2016-09-30,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.31,0.101,8,-13.796,0,0.0697,0.953,0.0,0.0955,0.0778,65.119,276747,bhayanaka,0.9611000000000001
1GfettdrSIqEky8VvxpxAo,Blue Ocean Floor,Justin Timberlake,0,41br7lBSZOr9RjJAjk0om6,The 20/20 Experience,2013-03-15,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,r&b,urban contemporary,0.147,0.204,2,-16.244,1,0.0515,0.786,0.0368,0.138,0.0781,180.856,439467,bhayanaka,0.96095
1cCyOo8t5XryFuzThSdPHr,Birdsong,George Ogilvie,0,7vZ2TOWP6b6I2MYhtFRKld,Count Your Blessings,2015-05-25,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.445,0.222,10,-8.788,1,0.0344,0.722,0.00277,0.104,0.0781,114.488,326000,bhayanaka,0.96095
66z8EZXSd2VKGHlHX9DZSx,Crossroads,Hanz,59,3u1k0CIc2zQdXxlhrBbPCV,Chillhop Essentials Winter 2018,2018-12-12,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.44,0.291,5,-17.171,0,0.0473,0.812,0.831,0.898,0.0783,170.085,154000,bhayanaka,0.96085
6CD2NyrQ5rHmik1DjhdDdn,You Take My Breath Away - Remastered 2011,Queen,35,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),1976-12-10,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.234,0.213,3,-15.166,1,0.0465,0.952,6.71e-05,0.264,0.0787,187.166,306480,bhayanaka,0.96065
2WVhK2P0nqOIs9eERV7j80,Novo Drip,Recayd Mob,55,6TlBnlzN8EW25DcnVgYvYm,Novo Drip,2019-07-19,Trapperz Brasil,37i9dQZF1DWWr5uieiPUVM,rap,trap,0.945,0.252,8,-11.641,1,0.258,0.0036,0.0,0.101,0.0791,130.031,294245,bhayanaka,0.96045
0tMSssfxAL2oV8Vri0mFHE,listen before i go,Billie Eilish,81,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,bhayanaka,0.9590000000000001
3pRaLNL3b8x5uBOcsgvdqM,Hallelujah,Jeff Buckley,72,7yQtjAjhtNi76KRu05XWFS,Grace,1994,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.323,0.136,0,-10.33,1,0.0318,0.931,0.00119,0.176,0.0828,96.88,413827,bhayanaka,0.9586
0k47yi2yLzGLUNGzpEfm6g,Breaking Me Off,R3load,27,286apG1cmXUDfWOa9ZWOdL,Breaking Me Off,2019-11-22,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.717,0.211,1,-18.88,0,0.0665,0.386,0.000368,0.162,0.0829,125.912,259338,bhayanaka,0.95855
0BPTTsnnfz44XmZn3EE0oo,Song To The Siren (Remastered),This Mortal Coil,51,6D6C7jGsJdzJpcEaMcxswR,It'll End In Tears (Remastered),1984,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.216,0.24,10,-12.598,1,0.0406,0.843,6.09e-06,0.135,0.0875,128.679,211093,bhayanaka,0.95625
5YNzJfDXOHXoVIXd0PBku9,Childish Dreams,Misc.Inc,50,2N7WR3weCQRWhIod5LVdi7,Childish Dreams,2018-11-02,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.621,0.152,9,-17.086,0,0.135,0.671,0.866,0.0725,0.0876,171.955,133953,bhayanaka,0.9561999999999999
2qyJG4XyYLCMl3qIWL30ET,Lost in Flight,SwuM,55,4KJydJAXZiEyHIzxBgWTXE,Lost in Flight,2019-12-06,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.685,0.295,4,-12.472,1,0.0284,0.909,0.917,0.179,0.0878,103.984,170769,bhayanaka,0.9561
0vQo3zrpW3Ib8yumDhX3Lk,free (at ease),fantompower,13,7BMoDJpAzHGdRhvvlKI1A4,free (at ease),2019-02-20,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0.533,0.246,9,-16.585,1,0.0466,0.907,0.894,0.112,0.0886,87.016,145402,bhayanaka,0.9557
44qXe4KIx8bu9eLtTV1BB8,Empty,The Cranberries,49,5GugLrmYMl5VRoe2zNgLGp,No Need To Argue,1994-10-03,The Cranberries Best Of,4E3K9oQgvLcKEz0wgBBXxD,rock,album rock,0.263,0.279,4,-12.312,0,0.0299,0.385,9.39e-05,0.184,0.0892,77.122,206173,bhayanaka,0.9554
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,86,5LZSpPoBVBsh6kRSEKfPQ8,Get You The Moon (feat. Snøw),2018-10-08,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,179080,bhayanaka,0.9552499999999999
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,86,5LZSpPoBVBsh6kRSEKfPQ8,Get You The Moon (feat. Snøw),2018-10-08,Urban contemporary,0qOJuaqHeg4u1i6gjPKnxE,r&b,urban contemporary,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,179080,bhayanaka,0.9552499999999999
