track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,emotion,confidence
0XOFJ634crTl8z9N5Gxh2S,Different Place,STVCKS,4,007354CLF8nvIbRN7Gwns9,Different Place,2018-03-02,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,0.673,0.943,10,-3.604,0,0.0481,0.0448,3.83e-06,0.101,0.0358,127.999,171712,bibhatsa,1.0
2WSYYbEdxtGGo0VVP4jNjb,Not Enough,Rei Yasuda,29,75UhEgDZsJoB9yUiemiOY5,Asymmetry,2019-11-27,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.549,0.847,5,-4.966,1,0.0483,0.0587,0.0,0.102,0.149,124.01,292587,bibhatsa,1.0
69zxj1EFDfAouZu9JDmQld,Secrets - Radio Edit,Tiësto,65,4p3CULd5VeCSikL0PYkoP3,Secrets (Radio Edit),2015-04-03,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.677,0.811,11,-4.53,0,0.043,0.0012,0.00761,0.0896,0.185,128.004,216967,bibhatsa,1.0
5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,Armin van Buuren,65,5ZsK5SUsZilbAJ4B0vRVxF,Intense,2013-05-03,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.552,0.831,8,-5.217,1,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,204360,bibhatsa,1.0
4kFmRFE9YzjKnUCbXQKnag,Nessaja,Scooter,47,3y02W7Qv7zFB85ApapWbVt,20 Years of Hardcore (Remastered),2013-10-11,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.486,0.904,2,-6.642,1,0.0364,0.000748,0.0984,0.187,0.118,143.048,208450,bibhatsa,1.0
2NUIaPZQ0FvyRsmPbLvyno,If,eSQUIRE,18,6ko66l4krtmW1Z91w12qkQ,If,2019-04-12,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.692,0.932,4,-4.929,0,0.0497,0.00736,0.0193,0.109,0.0983,123.955,236129,bibhatsa,1.0
4TANuW9cpKCGqH499rr9re,Visions,Lane 8,59,5T9RiXXAhDNHltzGYXDMGn,Visions,2019-01-31,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.516,0.888,8,-10.282,1,0.0328,0.182,0.766,0.0983,0.0394,124.989,261120,bibhatsa,1.0
4Wbr1qIj5QtzYETxuXQrV7,Nomite - Passenger 10 Remix Edit,Horisone,20,2T7fgpdAnakJslWPTNfZJW,Raw,2019-03-08,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.693,0.805,8,-7.335,0,0.0507,0.00799,0.854,0.0669,0.0461,123.991,222581,bibhatsa,1.0
6QVsSS5tTqI5ZXGIdnU8hg,Over - Zonderling Edit,Dannic,39,0RmhdWqlxLFZFcCfAyi9Ac,Over (Zonderling Edit),2019-05-10,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.817,0.943,7,-3.825,0,0.0859,0.653,0.882,0.294,0.153,124.932,180462,bibhatsa,1.0
0U0p8weaMIbIFMJ0CPlvHV,Sprawl II (Mountains Beyond Mountains),Arcade Fire,63,3DrgM5X3yX1JP1liNLAOHI,The Suburbs,2010,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.518,0.81,8,-6.445,1,0.029,0.016,0.0013,0.115,0.179,99.968,325547,bibhatsa,1.0
75VUdLOrm9c5H1FB7dIldu,Relentless,Fayn,1,3REw4ld8gJX9ecu2fjJ4bW,Better Than My Last,2017-03-17,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.519,0.954,2,-4.381,1,0.402,0.0571,0.0,0.428,0.18,119.394,224027,bibhatsa,1.0
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,84,2D0Hi3Jj6RFnpWDcSa0Otu,Youngblood (Deluxe),2018-06-15,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,bibhatsa,1.0
4J4fFMrP25pj6uKOyTIpcG,Nobody To Love - Radio Edit,Sigma,0,2CwHACXpZSV2nRb1mtW4Tm,De Maxx Long Player 30,2014-06-30,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.446,0.903,8,-5.404,1,0.0418,0.000484,8.67e-06,0.164,0.169,175.021,185587,bibhatsa,1.0
1n0VqMms2yoTGVvunXenQA,Rain Or Shine,Young Fathers,39,3xtwcBeltPMO0I4PnDfV0k,White Men Are Black Men Too,2015-04-06,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.646,0.891,8,-2.904,0,0.0433,0.00445,0.89,0.127,0.106,142.024,229369,bibhatsa,1.0
7cWNahjynBEP4wuXXhU0m6,Shots,Lil Jon,60,49qpwRDGLfNAkUG9UeGoTV,Crunk Rock (Deluxe),2010-01-01,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.822,0.865,1,-2.441,1,0.0469,0.00889,1.27e-06,0.122,0.169,128.017,218000,bibhatsa,1.0
0JiVRyTJcJnmlwCZ854K4p,Alone,Alan Walker,70,4blCxKnK1sGo9D45trrqjt,Alone,2016-12-02,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,161200,bibhatsa,1.0
6D5pfooPP6hi99RaXjkDsP,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey,11,3GljjAP9QIKRQXeKoXHRnH,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),2013-02-01,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.567,0.813,1,-5.744,0,0.0581,0.0138,9.03e-06,0.125,0.114,126.044,214912,bibhatsa,1.0
1uWqDjZATn502optPrBt4S,Faded - Dash Berlin Remix,Alan Walker,2,4PLKkJXTkZSpYswOczm69A,Faded (Remixes),2016-04-29,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.389,0.915,6,-3.261,1,0.0456,0.000752,0.0133,0.122,0.0943,127.984,215307,bibhatsa,1.0
5NmENli4oodYuWrI0vSGK4,Why We Lose,Cartoon,65,3RNJagqH7R68xyYoj2YwFR,Why We Lose,2015-06-11,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.424,0.921,4,-3.174,0,0.0427,0.00118,0.00817,0.328,0.0973,174.986,197486,bibhatsa,1.0
31xtjNp79v34J5YLFUsVfH,Bad Chick,The.madpix.project,0,3iBUReNgkSBdwaHx4lUffH,Bad Chick,2014-04-22,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.736,0.858,11,-5.538,0,0.0816,0.0141,0.00107,0.262,0.171,128.069,292093,bibhatsa,1.0
57p8CBvPOxrvyCbn6ttl5r,Would You Ever,Skrillex,67,2czvZrAe1DWj6uc4iOqtJX,Would You Ever,2017-07-26,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.653,0.91,10,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.047,234286,bibhatsa,1.0
2RpKh7kXSdO8NLrW9VQ46p,Take Ü There (feat. Kiesza),Jack Ü,61,6bfkwBrGYKJFk6Z4QVyjxd,Skrillex and Diplo present Jack Ü,2015-02-24,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.542,0.879,6,-1.427,0,0.0921,0.0523,0.0,0.171,0.118,159.888,210000,bibhatsa,1.0
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,72,5oU1ROIHS6IOWnb87GWhqU,Like I Do,2018-02-22,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500,bibhatsa,1.0
7fEfIU4ZVvB5Wb6xg2zcvx,Paralyzed,Marshmello,52,0xi4cOWPUHjctyYU8ypCOB,Joytime II,2018-06-22,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.5,0.956,9,-1.363,0,0.0468,0.00696,0.00138,0.533,0.123,141.975,219718,bibhatsa,1.0
3H3cOQ6LBLSvmcaV7QkZEu,Aerodynamic,Daft Punk,59,2noRn2Aes5aoNVsU6iWThc,Discovery,2001-03-07,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.624,0.911,7,-7.482,1,0.0524,0.328,0.861,0.0727,0.135,122.902,212547,bibhatsa,1.0
4KZmeozm1jZ3nr0zfylVqb,You?,Two Feet,61,0MKvOjcZxFyCEyGb4RJ6uS,You?,2019-10-11,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.577,0.833,8,-5.911,1,0.0532,0.334,0.047,0.0627,0.166,104.957,168613,bibhatsa,1.0
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,84,2D0Hi3Jj6RFnpWDcSa0Otu,Youngblood (Deluxe),2018-06-15,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,bibhatsa,1.0
7CaQbeNAccfyQrBQqu8X64,Hold On,French 79,43,3yzN5sQahqRFKNtDM2YZSO,Joshua,2019-11-08,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.54,0.812,5,-8.336,1,0.0373,0.00436,0.954,0.11,0.0578,120.006,256008,bibhatsa,1.0
5VJVEQSX5Sa3Jvl57F5sxN,I Need a Connection,Jane Weaver,34,3fmqnG71JLIZ919Zvr50sd,The Amber Light,2015-03-30,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.634,0.837,2,-11.813,1,0.0389,0.0934,0.889,0.166,0.129,129.142,466693,bibhatsa,1.0
6ME1VoSzgeICC3LERDfq0d,Drive-by Stalking,Nightstop,1,06rUenebSdb4u81wj4tK8H,Drive-by Stalking,2013-11-09,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.246,0.873,7,-4.78,0,0.0419,0.000528,0.95,0.154,0.157,124.016,320000,bibhatsa,1.0
4XDOe9QBH7lqTsRHPdAbeG,Pressure (Alesso Remix) [feat. Nadia Ali],Alex Kenji,33,5GnSAzPR4ZTwu9KSv9Dyly,Dance Mix USA in the Club Vol. 2 (Mixed by DJ Riddler) [Continuous DJ Mix],2012-03-26,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.565,0.879,8,-4.908,1,0.0327,0.000168,0.634,0.0616,0.198,128.011,299173,bibhatsa,1.0
54ZPmGE1uOG9IYoUBSRSp7,City Of Dreams - Radio Edit,Dirty South,61,3mDXpAc8LCT6ssObfK7mym,City Of Dreams,2013-01-01,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.478,0.818,4,-5.076,1,0.0377,0.00292,0.00789,0.438,0.163,127.953,226867,bibhatsa,1.0
1trC8L8YpawkU553ymy2zC,Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,61,1QL4aGJ6SwMK94EEf8Kdhc,Calling (Lose My Mind),2012-01-01,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,205440,bibhatsa,1.0
4BidnF0FAjHSUqWhtQYZDI,Historias (feat. Chela Rivas) - Original Mix,Tony Dark Eyes,19,29XCnqokIUd00ziZvrObTn,Historias (feat. Chela Rivas),2014-06-17,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,0.534,0.858,9,-8.171,0,0.0348,0.000613,0.00507,0.217,0.0568,128.01,213999,bibhatsa,1.0
0i5LBaRAugIBpBMEfNvN0e,Let Your Body Learn,Nitzer Ebb,16,73t8cKrie06UIq26e9WsD3,That Total Age,1987-01-01,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.714,0.976,8,-12.576,1,0.0571,0.18,0.00348,0.123,0.0506,130.699,168640,bibhatsa,1.0
5tYYM8M1tL3v5jQYQFbJio,Winter Born (This Sacrifice),The Crüxshadows,0,41m6yJnIQrDQWqtyunzIWg,Ethernaut,2010-12-17,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.502,0.918,2,-4.607,0,0.0629,0.0867,0.000119,0.192,0.133,132.991,381133,bibhatsa,1.0
2JuXAsyRpfM34KukQkOJtk,God Is In The Rain,Suicide Commando,0,1pH1W7r8ZHhh1nacAILeDX,Electrostorm Vol. 2,2010-05-21,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.469,0.937,5,-3.721,1,0.0491,6.8e-05,0.819,0.116,0.102,126.01,329747,bibhatsa,1.0
5fJsLklkTSZlEbA5yJKzab,Stars,Solitary Experiments,0,5SjzB3Zvzjwh5qyC6f8qoh,Machineries of Joy Vol. 5,2012-11-30,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.531,0.937,6,-5.932,1,0.0399,0.00493,7.31e-06,0.135,0.135,121.986,339107,bibhatsa,1.0
7gpRS0qMf9tnSlBRAP1ERX,Periculär (Richtfest II),[:SITD:],12,64Xx93nBRKzWuw2l26DC9p,Icon:Koru,2011-11-18,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.509,0.918,5,-5.343,1,0.042,0.0738,0.000114,0.256,0.106,105.012,395827,bibhatsa,1.0
2s34HcmAMFCttPq8Bh4I41,Robuste Maschine,Reaper,0,4sxfLixT5jmGJjyn9pOs3b,Hell Starts With An H,2007-02-23,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.604,0.995,7,-4.829,0,0.0685,5.06e-05,0.505,0.632,0.114,138.007,264440,bibhatsa,1.0
4g76GjEr9b9vHnbymLLGnx,Warmongers,Frozen Plasma,0,7IGcPEjc6JRnljEj7WPXby,Emphasize,2006-11-22,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.519,0.963,2,-2.25,1,0.0323,0.000161,0.018,0.381,0.172,125.009,309011,bibhatsa,1.0
3XVZXRteaLrwa6GTlsQ5i6,Dark Allies,Light Asylum,0,2rWmsAhUGDHn06FaN0geNs,In Tension,2010,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.497,0.926,0,-6.058,0,0.039,0.000866,0.00514,0.63,0.157,140.065,361680,bibhatsa,1.0
3bZCS8ThTAxMJZavYWOY1z,True Life - Vnv Nation Remix,Lights Of Euphoria,0,3EZSJ6FmB7XxFX1lSx3toS,True Life,2003-04-04,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.708,0.898,9,-4.97,1,0.0486,0.0018,0.772,0.0585,0.166,133.964,416893,bibhatsa,1.0
0QKHlkLVjpaJF98RQiL9rR,Manus Manum Lavat,Saltatio Mortis,26,1XWvxblOJXf8FnfZqIQr0I,Wer Wind sät,2009-01-01,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.63,0.948,2,-3.137,1,0.129,0.00585,1.16e-06,0.163,0.111,104.009,224653,bibhatsa,1.0
6CgC9aQV6GwkrUXuQfohMM,Silver Bombs,[:SITD:],5,3Z2UNVaS6bC3rSXRl3jWbQ,Bestie:Mensch,2007-09-07,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.557,0.914,9,-8.339,0,0.0324,0.000347,0.673,0.0848,0.167,109.995,335627,bibhatsa,1.0
1iTZnsVqhCBdZqp9gjITDB,Run To You,Code 64,0,2kTeuPCq4ITc3bhepOLRge,Departure,2006-06-16,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.445,0.999,0,-5.627,1,0.0629,0.000383,0.218,0.0534,0.195,139.996,267747,bibhatsa,1.0
1li0jGGRIaMaNNRBV8JXZ4,The Final Countdown,Europe,8,305Ae8uvs0wDqSGGOyBq1Z,Playlist: The Very Best Of Europe,1983,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.536,0.914,6,-3.803,0,0.0668,0.0722,0.00104,0.0528,0.193,117.657,310427,bibhatsa,1.0
55S2PQgSMYAhgoTCcGCDfw,Youngblood,5 Seconds of Summer,77,16Qs4jnIyXe7jprnMNRddy,Youngblood,2018-04-12,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,bibhatsa,1.0
57nNNkgk768QVXq3uHxu5e,Ways to Go,Grouplove,63,1VNBZDM7OxEQPFbEtVqUuf,Spreading Rumours,2013-09-17,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,pop,indie poptimism,0.577,0.827,7,-7.54,1,0.0365,0.00338,0.000647,0.26,0.179,101.031,215520,bibhatsa,1.0
0nMqAzCOdTbB4AtNUe2qZ6,burning gold - Autograf Remix,Christina Perri,38,5fceqTaxlklUq4S8IAyRqT,burning gold remixes,2014-11-04,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.482,0.842,4,-5.866,0,0.309,0.0906,0.00913,0.0904,0.12,97.853,333061,bibhatsa,1.0
1a9Tl20toSd2uVJlA45lGe,Caffeine,Funi,32,1mZZM7XUqZPw529L16Vivk,IDM EP,2019-12-06,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.535,0.866,10,-6.434,0,0.0556,0.0156,0.835,0.115,0.0359,120.016,236000,bibhatsa,1.0
61ypxNWXEGVTemBFvut4Z7,Ready For You,Hunter Hunted,34,17EFF25Ee9kK5QgPgd4bv5,Ready For You,2015-07-10,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.567,0.83,0,-5.655,1,0.0281,9.6e-05,0.248,0.394,0.158,93.996,205587,bibhatsa,1.0
6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),j-hope,76,76IRLp7YzBVLKsat6Ro9ae,Chicken Noodle Soup (feat. Becky G),2019-09-27,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.826,0.817,2,-4.081,1,0.0921,0.00502,1.09e-05,0.294,0.168,97.053,235497,bibhatsa,1.0
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,72,5oU1ROIHS6IOWnb87GWhqU,Like I Do,2018-02-22,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500,bibhatsa,1.0
5gTyK0ylsqQbhFugP7eYmz,Stay Forever (feat. STRFKR),Whethan,62,1x535ZgCy1Zf2VZoOQ66Jm,Stay Forever (feat. STRFKR),2020-01-10,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,0.554,0.835,5,-4.699,1,0.0334,3.34e-05,0.826,0.0912,0.0656,117.932,153430,bibhatsa,1.0
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,76,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,bibhatsa,1.0
27bEVkeBQuC8jTosBJdGej,The Friendly Sound,Lemaitre,0,0Gzxv2WvlOYcgtYbEeVkf0,The Friendly Sound EP,2010-12-20,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.597,0.861,8,-8.074,0,0.0408,0.0229,0.00828,0.143,0.0818,109.978,244211,bibhatsa,1.0
4E0SwMbCpOG8KvPQzsw1o8,Days of Thunder,The Midnight,1,2fL4zyJw6GoPdimFUrmqEm,Days of Thunder,2014-07-15,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.47,0.834,0,-9.156,0,0.0368,6.54e-05,0.00095,0.372,0.184,162.91,324018,bibhatsa,1.0
63TgqagiZnNL12LWDHrQKK,The Winds of Change,St. Lucia,37,4qH5TQZxM5v7tKT0E09WAK,Matter,2016-01-29,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.52,0.812,2,-6.272,0,0.0582,0.0294,0.00119,0.0852,0.153,140.029,324547,bibhatsa,1.0
