track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,emotion,confidence
1N9fmqCVlPbJAVWStT00VE,Haunted,Dave Mak,20,6rvSK52EHEhO2JHKeryr1A,Haunted,2019-02-22,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.634,0.992,5,-3.073,1,0.271,0.00239,0.139,0.66,0.248,150.12,138400,raudra,0.9216
0j05vXv8kjUAg0rlhTvXCJ,Jundo,Ekali,45,4E59piwKCy4wEYt1RTTiz2,Jundo,2019-04-12,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.566,0.964,11,-4.41,0,0.0793,0.00306,0.837,0.271,0.202,150.003,176000,raudra,0.9214
63HA3dpnOmdDcazJ9sDfrh,It's So Easy,Guns N' Roses,60,3I9Z1nDCL4E0cP62flcbI5,Appetite For Destruction,1987-01-01,This Is Guns N' Roses,37i9dQZF1DX74DnfGTwugU,rock,album rock,0.375,0.973,8,-10.098,1,0.128,0.0134,9.52e-06,0.0947,0.218,150.636,201360,raudra,0.9211
0FrRYymxD95kUZNhcl3QFJ,Peace in Misery,Death Remains,25,1yFscVg4rMXyOB7RAMMPKu,Peace in Misery,2019-10-04,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.258,0.968,7,-3.877,1,0.112,0.000852,0.627,0.826,0.21,185.35,218595,raudra,0.921
6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,Motörhead,74,3rxF05Aux0QTrN533Kjc91,Ace of Spades (Expanded Edition),1980-11-08,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.317,0.981,6,-7.102,1,0.174,0.00242,0.00677,0.0852,0.234,140.079,165907,raudra,0.9202999999999999
3AsOyKDvFbDpqNXkcpehf3,Yes I am,ONE OK ROCK,38,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,2010-06-09,ONE OK ROCK with Orchestra Japan Tour 2018 Setlist,2gt9IfM8ASNiDzqg5jKyR5,rock,album rock,0.394,0.989,2,-3.175,1,0.194,0.000572,0.0,0.358,0.248,163.134,216533,raudra,0.9200999999999999
0JFKj8g0LA9uMNlo8d0pM2,Fake News,The Luka State,16,2ixPKHbuQJ3Q8aZqzAhHGI,Fake News,2020-01-17,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.369,0.967,10,-8.032,0,0.0974,3.95e-05,0.0,0.664,0.218,163.053,193842,raudra,0.9180999999999999
2aH8bZkSxnK1NIFQLEpDiJ,Vengamavan,Hiphop Tamizha,48,4kVzewcZrjwncy9zO9HxEY,Natpe Thunai (Original Motion Picture Soundtrack),2019-04-03,RAP 91,37i9dQZF1DX1ct2TQrAvRf,rap,hip hop,0.559,0.986,7,-2.669,1,0.239,0.141,0.000134,0.128,0.253,149.974,217715,raudra,0.9171
59k81hcQtyMEnRMlnlAgHR,Resurrection,Semser,15,2wf6cznNUqUt0gFhGlPItA,Tsunami,2018-03-05,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.646,0.976,5,-1.772,1,0.316,0.0636,0.231,0.666,0.237,149.994,184000,raudra,0.9169
5bmS5SJDhaPfT03jMjiv2F,"Short Skirt, Bare Knees",Tyler Boone,34,02fxIfQTLvWNBr0lCLr50c,"Short Skirt, Bare Knees",2017-06-23,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.379,0.976,11,-5.856,0,0.156,4.22e-06,0.406,0.267,0.243,176.093,191000,raudra,0.9151
5bmS5SJDhaPfT03jMjiv2F,"Short Skirt, Bare Knees",Tyler Boone,34,02fxIfQTLvWNBr0lCLr50c,"Short Skirt, Bare Knees",2017-06-23,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.379,0.976,11,-5.856,0,0.156,4.22e-06,0.406,0.267,0.243,176.093,191000,raudra,0.9151
3BnVqaDfgKyI4CFCfozors,Raw Power - Iggy Pop Mix,The Stooges,36,6mxbG8KrOTZIxlP4gzaliM,Raw Power,1973-02-07,Nikki Sixx's Top Pixx,5d1arTPDEr76KMg9geDinZ,rock,album rock,0.345,0.998,8,1.275,1,0.229,0.0756,1.76e-05,0.108,0.28,154.85,256067,raudra,0.915
0j0W1kwvSblvih5W5nMz6B,Tear,EBEN,37,2bM00aovjCiO1vKpWQ2C48,Tear,2018-12-26,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.724,0.973,7,-6.539,1,0.149,0.00272,0.499,0.339,0.24,149.926,186833,raudra,0.9144999999999999
6Plaj4PIEiwnBwJAtKehdy,AVA,Jinco,35,6hpl5QXlUx4uZgtblYWFEy,Ava,2019-02-27,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.664,0.968,0,-1.344,1,0.0838,0.0367,0.182,0.386,0.233,149.969,169600,raudra,0.9140999999999999
72RFLY7sigTDszBRAKg9Mf,Like A Bitch - Extended Mix,Zomboy,53,0OooME7xUZgSSkBKwzl5X4,Neon Grave,2016-03-11,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.592,0.988,6,-0.846,1,0.0997,0.000767,0.707,0.0847,0.268,149.985,264000,raudra,0.9136
2FIsdQeDKKTDuts5vRspj0,Kickstart My Heart,Mötley Crüe,0,7qxNEQ7XxvPcW8xiTxssPj,The Best Of Mötley Crüe 20th Century Masters The Millennium Collection (Ecopak),2003,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.362,0.966,7,-5.357,0,0.308,0.000586,0.00231,0.349,0.234,178.9,282960,raudra,0.9128000000000001
48bSfSZaq9Aizbu4AWn4st,Febreze (feat. 2 Chainz),Jack Ü,57,6bfkwBrGYKJFk6Z4QVyjxd,Skrillex and Diplo present Jack Ü,2015-02-24,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.68,0.983,2,-3.51,1,0.333,0.0184,0.0,0.289,0.263,149.829,214400,raudra,0.9126000000000001
4Ut80ggQbyiJN2pGCs7VfB,Steambreather,Mastodon,52,1VzmKgEG38fsUBZVe15wuF,Emperor of Sand,2017-03-31,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.358,0.981,2,-4.572,1,0.116,4.1e-05,0.000674,0.184,0.262,165.027,303107,raudra,0.9118999999999999
1axYKkAUrZbB1axBahVM2J,Supernatural (feat. Anjulie),Boombox Cartel,49,2X04eOH1El0sUzp5Ivvp2a,Supernatural (feat. Anjulie),2016-09-09,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.511,0.951,8,-3.162,0,0.408,0.00702,0.000494,0.355,0.214,144.833,268966,raudra,0.9113
7DB3CEV6Qv7ElYjBpsI7mg,Vendetta,Woof Logik,32,6YwEvvyjRrOYIlEsCSpafD,Vendetta,2019-09-26,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.6,0.987,2,-4.732,1,0.0642,0.000234,0.823,0.337,0.277,150.022,169819,raudra,0.9103999999999999
0sirCV8os5AwHHaMa3IDyX,Sandmann,OOMPH!,45,5g8jTvzd6bMKYPMOi3SSyc,Monster,2008,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.481,0.962,7,-3.043,0,0.0981,0.000963,0.0,0.19,0.236,150.078,229181,raudra,0.9101999999999999
6gHG0T5lelj7EluTAnJ2ox,Losing Time,Drew Wilken,40,45mk91pbbutiDTW6J4JTb7,Losing Time,2019-09-18,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.59,0.988,9,-2.039,0,0.0834,0.00481,0.605,0.28,0.28,150.963,224503,raudra,0.9099999999999999
5SXCQ4OJXIvA6zm6R3wkqC,The Halo Project: Rewired [Radio Edit],Ashes to Embers,33,44ai6FGvCwKChYxKgxJDCl,The Halo Project: Rewired [Radio Edit],2019-07-26,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.339,0.977,0,-4.777,0,0.121,0.0316,0.000961,0.133,0.262,181.034,216001,raudra,0.9098999999999999
11PKEBCjw8OCK5YUo9vm0H,Full Circle,Five Finger Death Punch,68,3NbMetTUDydMRSTJzAG7MU,Full Circle,2020-01-03,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.495,0.993,7,-3.014,1,0.145,0.000151,0.0,0.368,0.29,149.912,202250,raudra,0.9095
6WirIUSpGjB8iQ5o4U8JJ8,Hard Bass Hard Soundz,X-RX,0,5JIYNQIA1KBVpkQkGnWMgt,Activate the Machinez,2012-05-25,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.604,0.985,1,-3.583,1,0.0322,0.105,0.793,0.0358,0.278,142.959,269640,raudra,0.9091
7GonnnalI2s19OCQO1J7Tf,Kickstart My Heart,Mötley Crüe,76,6pL7kL9cOc0DpWCq6qJtxQ,Dr. Feelgood,1989,Nikki Sixx's Top Pixx,5d1arTPDEr76KMg9geDinZ,rock,album rock,0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,282920,raudra,0.9088
7GonnnalI2s19OCQO1J7Tf,Kickstart My Heart,Mötley Crüe,76,6pL7kL9cOc0DpWCq6qJtxQ,Dr. Feelgood,1989,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,282920,raudra,0.9088
0mDpR6DpKc2DyiGtH0NcX8,Kickstart My Heart,Mötley Crüe,54,5ZcguNVlH10M9y2yJYcAdH,The Greatest Hits,2009,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,282920,raudra,0.9088
0mDpR6DpKc2DyiGtH0NcX8,Kickstart My Heart,Mötley Crüe,54,5ZcguNVlH10M9y2yJYcAdH,The Greatest Hits,2009,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,282920,raudra,0.9088
7GonnnalI2s19OCQO1J7Tf,Kickstart My Heart,Mötley Crüe,76,6pL7kL9cOc0DpWCq6qJtxQ,Dr. Feelgood,1989,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,282920,raudra,0.9088
35rnikz5NAOTvdc4gYzJFN,Sieben,Subway To Sally,41,602Z8ezadnsG00u0Ocljb8,Nord Nord Ost,2005-08-22,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.453,0.986,9,-1.853,0,0.114,0.00354,0.0,0.177,0.284,161.928,206289,raudra,0.9077999999999999
2jt1zmAB5VEY9TLNNiXLKW,Silence - Slushii Remix,Marshmello,49,33sPuo5hSSOvyjduFVIOtL,Silence (Slushii Remix),2017-10-12,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.518,0.977,0,-2.781,1,0.0937,0.00983,0.00157,0.0632,0.269,149.964,194421,raudra,0.9077999999999999
4f3nDjgqXurMryYBSp0TZD,The Beginning,ONE OK ROCK,61,5dWke9BKYdBq7YXbb7jrLC,JINSEI KAKETE BOKU WA,2013-03-06,ONE OK ROCK with Orchestra Japan Tour 2018 Setlist,2gt9IfM8ASNiDzqg5jKyR5,rock,album rock,0.36,0.983,0,-2.352,1,0.101,8.83e-05,0.0,0.111,0.279,182.058,292733,raudra,0.9077999999999999
2jt1zmAB5VEY9TLNNiXLKW,Silence - Slushii Remix,Marshmello,49,33sPuo5hSSOvyjduFVIOtL,Silence (Slushii Remix),2017-10-12,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.518,0.977,0,-2.781,1,0.0937,0.00983,0.00157,0.0632,0.269,149.964,194421,raudra,0.9077999999999999
3CPBmuUQnW4b2o4yUlJOjx,Sweet Nothing - Diplo + Grandtheft Remix,Calvin Harris,38,5aapXmMULqOHdhxjGIPG9m,Sweet Nothing (Diplo + Grandtheft Remix),2012-12-07,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.401,0.956,8,-2.186,0,0.06,0.308,0.0032,0.263,0.236,140.058,308787,raudra,0.9072
0fmsS6mNtTTKjsBTXoh0KN,Violent Shiver,Benjamin Booker,40,1lHQCme4fW2HcOLMKZ0WOQ,Benjamin Booker,2014-08-18,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.249,0.97,1,-5.879,1,0.121,0.0226,0.13,0.0701,0.26,165.059,166480,raudra,0.907
0E1SRi409dTK0QcC7hD7Bl,REALIZE,LEVEREVE,30,5RiiDHf1GvRorkJPjYhml0,EA ME ASPEXIT,2018-11-17,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.35,0.98,7,-3.608,0,0.15,9.75e-06,0.278,0.152,0.278,147.964,236613,raudra,0.9066000000000001
7kF1iPJTj3VFJX9XokQ80F,Slither,Velvet Revolver,63,64GnrmrpL1fvfF0r1AoZLB,Contraband,2004,2000's hard rock,0EmGNFBBgqLmvdQGPbgiMp,rock,hard rock,0.478,0.974,7,-3.866,1,0.102,0.000266,0.0984,0.0738,0.268,141.077,248307,raudra,0.9066000000000001
0DhFYO9XTP3YfkNulfrTNm,Piano,Sugar,30,5jxAnJnb8n8dXcapKWkdwD,Piano,2019-11-15,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.677,0.951,5,-4.88,0,0.115,0.00974,0.922,0.109,0.23,146.109,168255,raudra,0.9064999999999999
1rxFqPtriV25MxPFEv0hOa,Music Is Our Religion,Blasterjaxx,39,1874mnbI1VG0MiY1DpSjZe,Music Is Our Religion,2019-06-28,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.162,0.972,2,-4.422,1,0.0782,0.00692,0.0284,0.29,0.266,195.041,195692,raudra,0.9061999999999999
1rxFqPtriV25MxPFEv0hOa,Music Is Our Religion,Blasterjaxx,39,1874mnbI1VG0MiY1DpSjZe,Music Is Our Religion,2019-06-28,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.162,0.972,2,-4.422,1,0.0782,0.00692,0.0284,0.29,0.266,195.041,195692,raudra,0.9061999999999999
7IHZxpSS1FbVBIY8GKinlK,Suicide (Gonna Make Its Call),Bad Apples,23,6scJxxcXBmA3wMVlL1pCqC,Bad Apples,2019-09-14,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.211,0.96,3,-3.221,0,0.0733,1.64e-05,0.0106,0.205,0.248,159.414,272920,raudra,0.9056
42uM866bNjDQdd9lN9f7IY,Call Me,In This Moment,0,1IE7EQ4rGgrgsBNZchMvEE,Call Me,2009-07-03,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.426,0.975,0,-1.892,1,0.095,0.0017,0.0,0.0891,0.273,142.998,197627,raudra,0.9056
14no1rD0brutYOOJq8h0fe,Lifelong Dayshift,Middle Class Rut,2,1VnSS7txInXZfBqFui027z,No Name No Color,2010-10-04,2000's hard rock,0EmGNFBBgqLmvdQGPbgiMp,rock,hard rock,0.424,0.979,11,-2.843,1,0.0805,0.00158,7.45e-06,0.281,0.28,165.921,267907,raudra,0.9055
2YkcoPZi3jwGfa7r1RRhV2,Bad Man,Blues Saraceno,47,3TuVfQxuglQcS7qb2i9FpB,Outlaw Blues 2,2015-02-07,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.425,0.968,2,-5.128,0,0.0798,0.0332,0.158,0.19,0.262,154.061,206037,raudra,0.9054
6SXa1S8p30ZneTKS8W9BSG,Rose Red Violent Blue (This Song Is Dumb & so Am I),Stone Sour,47,4PERSgw7TXqpEZlIVN6zHr,Hydrograd,2017-06-30,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.458,0.988,1,-4.687,0,0.123,0.00413,0.0,0.295,0.296,161.952,296400,raudra,0.9052
3hF0Kw2yIWzG7AOH7FK2If,Crack of Doom (feat. Troy Sanders),Kvelertak,50,0OWnxrfD3RbAqoa1SwbU8b,Crack of Doom (feat. Troy Sanders),2020-01-05,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.357,0.977,1,-6.489,0,0.124,1.6e-05,0.892,0.105,0.28,159.81,233929,raudra,0.9045000000000001
1Sftcy34zmDZ36l23fXgLX,BAMF,Pegboard Nerds,0,6MPwkXGjE5tna9ofaKhiZx,BAMF,2016-10-05,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.5,0.98,4,-2.616,0,0.137,0.00875,0.257,0.189,0.285,159.93,241500,raudra,0.9045000000000001
11dCfArPrM7kzYpUrFHal9,Panama,Van Halen,15,6x2n6wj3WvkRi8J8gxEcF0,1984,1984-01-03,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.515,0.987,8,-5.391,1,0.108,0.00135,0.000195,0.0697,0.298,141.258,212640,raudra,0.9040999999999999
42Lq6GBO5KUSNeSgJsOoke,Panama,Van Halen,51,7ndqT6LH9o6YQ5uA7aT0St,Best of Volume 1,1996-09-24,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.515,0.987,8,-5.391,1,0.108,0.00135,0.000195,0.0697,0.298,141.258,212640,raudra,0.9040999999999999
11dCfArPrM7kzYpUrFHal9,Panama,Van Halen,15,6x2n6wj3WvkRi8J8gxEcF0,1984,1984-01-03,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.515,0.987,8,-5.391,1,0.108,0.00135,0.000195,0.0697,0.298,141.258,212640,raudra,0.9040999999999999
7GwoaOQk3fKpqf28Fl2ptZ,Light - Grant Remix,San Holo,0,1DXYbyVwa7yMxA1Fm9kpNj,Light (Remixes),2017-01-27,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.475,0.967,1,-3.153,1,0.123,0.024,7.22e-05,0.172,0.27,169.939,195536,raudra,0.9025000000000001
0faXHILILebCGnJBPU6KJJ,The Diary of Jane - Single Version,Breaking Benjamin,68,2usyeZYdUHKlNHKDKgAYSo,Phobia (Clean Version),2006-01-01,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.392,0.964,10,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,200547,raudra,0.9013
60E5behybi3XUzcme2uojn,Tell Me,RL Grime,38,1A1VFydR8WAZUtyv9zG0Mp,Tell Me,2014-06-24,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.593,0.966,5,-2.85,0,0.0512,0.249,0.489,0.0936,0.274,140.051,281143,raudra,0.9008
15zUfY9L1p7bN9JsgaTAP0,Strife,Trivium,59,1hamGtmqitOROTKc0yNhow,Vengeance Falls (Special Edition),2013-10-08,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.461,0.987,1,-1.711,0,0.108,3.58e-05,8.48e-05,0.359,0.309,142.031,269266,raudra,0.9008
2BqDbaNNOMdxKc6jfJ8O0e,Immortalized,Disturbed,53,3qFQ4XNQ15alZrAaj5oGJK,Immortalized,2015-08-21,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.373,0.991,7,-2.101,1,0.214,0.000157,1.29e-06,0.162,0.316,197.973,257836,raudra,0.9007000000000001
0vXBObhGFYhTSIMpuoXm3p,Rukus,$uicideBoy$,39,2CsFwWBmJ6GeTireUC1xyB,Badshit (Bootleg),2017-04-01,Rap Party 24/7 Radio / Gangsta Rap,4sGnz2x5tbHE2YlW1nemfb,rap,gangster rap,0.784,0.925,6,-2.51,0,0.0883,0.00269,0.0,0.345,0.208,149.98,128052,raudra,0.9001000000000001
7iLeu3HnJt7hkxfrqO55V4,Anything Goes,Guns N' Roses,4,5JKFiC2WVi9HtvJEm8CUB8,Appetite For Destruction,1987-01-01,This Is Guns N' Roses,37i9dQZF1DX74DnfGTwugU,rock,album rock,0.366,0.971,1,-7.281,1,0.062,0.0338,0.294,0.297,0.285,152.181,206360,raudra,0.8999999999999999
0GLOqWgT1gzKgLwhYl7h2A,Duro,Vikström,23,7CFSfpz0Hdc3iJLMrebsfp,Duro,2019-09-06,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.568,0.93,11,-5.651,1,0.0543,0.00122,0.786,0.234,0.218,150.032,187225,raudra,0.8996
42Da622nCy4WpuIR3cO2Ue,The Consequence,You Me At Six,38,5FakgYrhpMRNbQ9OaAP9YU,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.357,0.922,9,-5.735,1,0.111,0.00108,0.00431,0.632,0.205,159.929,266947,raudra,0.8995
5xBNEo5Js6oKqNH40UK2QW,Commies - Avalon & Laughing Buddha Remix,Circuit Breakers,26,6Y9l3skgelDRxoFAGQSNUB,"The Remixes, Vol. 2",2017-03-27,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.643,0.956,6,-6.598,0,0.0615,0.000171,0.685,0.352,0.262,142.999,469930,raudra,0.8994
3v0ylYF51SKkgAi4PrfKTq,I'm So Sick,Flyleaf,48,0k64QfYJiwT7ko5K8z91S3,Flyleaf,2005,Hard Rock Workout!,5nQrMpkyWmxPX0gk74htMk,rock,hard rock,0.431,0.959,10,-4.257,1,0.0854,6.13e-05,6.19e-06,0.118,0.269,153.925,176160,raudra,0.8988
7xLA7JuahNmSTYqPbL3A42,Flash Funk (feat. Marshmello),League of Legends,2,1KHalUH2ZfT38gIdT8MJdn,Warsongs,2016-01-14,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.521,0.971,2,-2.679,0,0.0446,0.0181,0.457,0.129,0.29,142.025,221408,raudra,0.8985000000000001
4YOmGns9ojNuDVV4RfrY3c,Primrose,Dream State,46,61fPvSSGO8nnI6tvYTiCnh,Primrose,2019-07-10,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.449,0.92,11,-5.601,0,0.0837,0.00286,1.64e-05,0.337,0.208,145.976,264457,raudra,0.8976
6RJdYpFQwLyNfDc5FbjkgV,Stricken,Disturbed,72,0Te7OvzuUMnbsqCneIDUm6,Ten Thousand Fists,2005-09-19,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.404,0.969,8,-2.938,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878,245227,raudra,0.8975
5MhS1baQEdM4tTcK7DliM4,Limitless,Bassjackers,47,5wdjdztreSS4uDQfOKgN9D,Limitless,2019-09-02,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.598,0.94,1,-3.037,1,0.0363,9.38e-05,0.514,0.114,0.242,140.032,174000,raudra,0.8974
267z5eJwlfiP5FZ3CklTtK,Think About You,Guns N' Roses,5,5JKFiC2WVi9HtvJEm8CUB8,Appetite For Destruction,1987-01-01,This Is Guns N' Roses,37i9dQZF1DX74DnfGTwugU,rock,album rock,0.241,0.984,1,-6.965,1,0.105,0.0666,0.0161,0.0636,0.317,170.398,231600,raudra,0.8969
