track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,emotion,confidence
0smQWysb4n7WOVGv5YMLnF,En La Cama (feat. Daddy Yankee),Nicky Jam,65,018XQ1P5cLeJPhIeH4xL4l,Haciendo Escante,2001-12-04,Los Cangri,2hTs6GuPwhmg4ApNqxWXLE,latin,latin hip hop,0.856,0.894,10,-4.994,0,0.116,0.157,0.0,0.112,0.916,104.042,157049,hasya,0.8914
0sXvAOmXgjR2QUqLK1MltU,La Bicicleta,Carlos Vives,61,6bUxh58rYTL67FS8dyTKMN,El Dorado,2017-05-26,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,latin,latin hip hop,0.736,0.964,0,-2.147,1,0.129,0.198,2.32e-06,0.336,0.953,179.935,227707,hasya,0.8911999999999999
59NImYypcsmmw1zeaP5e7z,You,Boytronic,34,2sOy3E9c4heIIqWKCzg6ZD,Maxi,2004-03-01,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.896,0.894,0,-4.995,1,0.143,0.133,0.405,0.0514,0.884,140.602,433240,hasya,0.8906000000000001
75ltnODzDPQQiralQWDnXm,Abriendo Puertas,Gloria Estefan,44,1wXWeF4U9kpTYcBNBa1udG,Abriendo Puertas,1995-08-03,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.821,0.858,8,-6.04,1,0.0453,0.515,0.0,0.245,0.967,97.297,232893,hasya,0.8905
6Nmpt6fRu5Yvbfraoe13tx,El Ritmo de Mi Corazón,Gian Marco,57,6acfGxamQJEeaasvYLzJUy,El Ritmo de Mi Corazón,2019-05-03,Latin Pop 2019,5wONX0lVyQE5XTxqjTUiUd,latin,latin pop,0.769,0.926,7,-4.193,1,0.0542,0.104,2.5e-06,0.324,0.955,104.987,262000,hasya,0.8905
0viNo3zi6rOaYr7wZwhH2a,Si No Te Quiere (feat. D.OZi),Ozuna,47,37G3cwLhnX1jw9yu6YOKL1,Si Tu No Quiere (feat. D.OZi),2014-10-04,Los Cangri,2hTs6GuPwhmg4ApNqxWXLE,latin,latin hip hop,0.768,0.933,9,-0.046,0,0.0373,0.0669,0.0,0.0624,0.949,92.04,225855,hasya,0.8898999999999999
3qFiDBVE1SmltkIw3IuUPD,Loco Fefo,Italian Somali,45,56R6JA15NTpgFwax4QRaBX,Loco Fefo,2019-02-26,Academia Reggaetón,37i9dQZF1DXd8p9XRfIfUn,latin,reggaeton,0.903,0.844,2,-2.291,1,0.283,0.0308,1.14e-05,0.0834,0.91,109.968,156970,hasya,0.8880999999999999
2DFn7QiaiaNNWXuWLABatP,Fin De Semana,Lunay,68,5xoULy1zmC7mR6u23LMW6B,Fin De Semana,2019-09-13,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.828,0.944,5,-1.648,1,0.0703,0.334,0.00813,0.0869,0.891,95.995,151562,hasya,0.8879999999999999
1JyaAeaXVFnVv5ikwWQVQ4,Electric Boogie,Marcia Griffiths,42,27NoR0KCEJp5X4JFiHZZcq,Carousel,1990-03-06,School Dance 2019 (Squeaky Clean),0SqaMfNsngZCpPw0UuelA7,latin,latin hip hop,0.769,0.898,1,-9.347,1,0.0355,0.116,0.000648,0.261,0.968,108.141,242773,hasya,0.8873
2comgM8wcrT3UbA2DFk5UX,El Que Siempre Soñó,Issac Delgado,34,2Xx9zTlqe5Vn7ZcXxqWnE6,El Que Siempre Soñó,2019-06-21,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.87,0.859,5,-3.373,1,0.037,0.696,6.96e-06,0.0849,0.921,95.042,323682,hasya,0.8871000000000001
0Gx4VrHzS7pZOEAGrmXXBH,La Bicicleta,Carlos Vives,73,57giaIaMyAVCS7jMIaoIgK,VIVES,2017-11-10,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,0.745,0.944,0,-3.959,1,0.134,0.21,1.48e-06,0.333,0.951,179.991,229510,hasya,0.8871
6rQ9qJPvInEqSzlh89LsPJ,Coco Jamboo - Radio Version,Mr. President,18,2t8Bc4qBseswbwOoHGHK8d,We See The Same Sun,1996,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.832,0.838,1,-5.414,0,0.0421,0.0791,0.0,0.152,0.965,100.019,218733,hasya,0.887
6rQ9qJPvInEqSzlh89LsPJ,Coco Jamboo - Radio Version,Mr. President,18,2t8Bc4qBseswbwOoHGHK8d,We See The Same Sun,1996,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.832,0.838,1,-5.414,0,0.0421,0.0791,0.0,0.152,0.965,100.019,218733,hasya,0.887
4178A5NkEjcsGc64jpBO6d,Calypso,Luis Fonsi,69,5vroSoweHs5AK7bFe7bBqi,Calypso,2018-06-14,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,latin,latin hip hop,0.866,0.859,1,-3.087,0,0.0587,0.138,0.0,0.401,0.923,109.972,200347,hasya,0.8867
44yaNjr9eyZsNsg3R9Arzv,No Mo Play In GA,Pastor Troy,6,5QiBBLASlvukL6fYHVs3qX,Greatest Hits vol. 1,2011-03-22,Southern Hip Hop,57sYMLFXGD4ZqizzcMD7lz,rap,southern hip hop,0.8,0.903,1,-4.576,1,0.204,0.00987,0.0,0.116,0.939,146.099,278773,hasya,0.8865
1BVnAMf782HlV4HIPliHr8,I Love You More,Juan Luis Guerra 4.40,28,2b2KdriL6AFuxU1PoOIBgy,I Love You More,2019-05-10,Latin Pop 2019,5wONX0lVyQE5XTxqjTUiUd,latin,latin pop,0.758,0.914,10,-2.699,1,0.084,0.737,0.0,0.0749,0.962,149.786,196200,hasya,0.8864000000000001
2df5QsXucx4VLiHNGusXD5,Macarena - Bayside Boys Remix,Los Del Rio,62,1Q9ij11CdNvogM0IPG1KNc,Alegria Y Cosabuena,2001-03-19,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.737,0.93,1,-6.083,1,0.0534,0.237,1.57e-06,0.0911,0.965,103.191,253107,hasya,0.8861
0avEVorPMJyPPolMbeonBB,A las Cosas por Su Nombre,Violadores Del Verso,49,6LeLj7gigY7PBgPVZ6P25f,Vivir para Contarlo,2006,HIP-HOP: Latin Rap ['89-present],5fWgI0IJ1el5NB1sZ0Egsx,latin,latin hip hop,0.885,0.877,2,-5.269,1,0.171,0.214,1.44e-06,0.116,0.89,91.985,259920,hasya,0.8846
2u7tDWQ6LX0Kw1LiK1jaok,Calypso,Luis Fonsi,64,5C0YLr4OoRGFDaqdMQmkeH,VIDA,2019-02-01,Pop Latino 2019 - Mix Canciones Reggaeton & Pop Latino - Pop En Español 2019 Musica Para Bailar,5ifDekrUt5lbSIMTSzNNqB,latin,latin pop,0.863,0.84,1,-3.7,0,0.0587,0.158,0.0,0.368,0.934,109.977,200973,hasya,0.8845000000000001
2u7tDWQ6LX0Kw1LiK1jaok,Calypso,Luis Fonsi,64,5C0YLr4OoRGFDaqdMQmkeH,VIDA,2019-02-01,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.863,0.84,1,-3.7,0,0.0587,0.158,0.0,0.368,0.934,109.977,200973,hasya,0.8845000000000001
4h1T8pUzl9VtudWWlVAxxz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2005 Remaster,The Notorious B.I.G.,49,46JQVqJpOg8opDLUl1qHT1,Bad Boy's 10th Anniversary- The Hits,2004-03-09,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.857,0.867,6,-4.952,0,0.0635,0.0271,0.0,0.128,0.918,104.382,253133,hasya,0.8844
4h1T8pUzl9VtudWWlVAxxz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2005 Remaster,The Notorious B.I.G.,49,46JQVqJpOg8opDLUl1qHT1,Bad Boy's 10th Anniversary- The Hits,2004-03-09,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.857,0.867,6,-4.952,0,0.0635,0.0271,0.0,0.128,0.918,104.382,253133,hasya,0.8844
5TtUpDKB0bVmzK543eANFp,Sabor A Melao,Daddy Yankee,0,6Tihi8QTaBhTnhHv8LtJZT,Barrio Fino (International Version),2004-07-13,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,0.803,0.946,0,-3.989,0,0.062,0.0759,0.055,0.131,0.899,96.012,223613,hasya,0.8843
2Eg6dOam7cAe5turf2bnCg,En La Cama (feat. Daddy Yankee),Nicky Jam,63,2qSyMVTIKLArOx4GNcvutB,Exitos,2016-02-24,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.855,0.912,10,-4.832,0,0.145,0.183,0.0,0.122,0.885,104.072,157023,hasya,0.8841000000000001
5XNxrqyGeSEpG5SPFeiFUo,Píntame De Colores,Gloria Estefan,31,36Rw48nFdDg5lh2o5y9Fdz,90 Millas,2007-08-06,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.758,0.899,5,-4.476,0,0.145,0.643,0.0,0.104,0.967,96.029,212373,hasya,0.8839000000000001
1BhhWCtAfUkBQTID7uLgQ6,Kiwi,Harvio,13,6AsKuhZxUSO93QaKdOhwJ4,Purple Summer,2018-08-10,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,0.727,0.953,5,-7.24,0,0.0416,0.0308,0.738,0.0719,0.949,108.002,232469,hasya,0.8835999999999999
0s4iOHoggUmyJVT8xkF91t,Maldita condena (feat. Colectivo Panamera),Café Quijano,41,4W3CHN0XaAR43NeLmNgWA5,Maldita condena (feat. Colectivo Panamera),2019-09-27,Tropical Rising,37i9dQZF1DX07X8UDWKEwP,latin,tropical,0.853,0.809,4,-4.094,0,0.0427,0.171,0.0,0.156,0.959,140.045,215320,hasya,0.8821999999999999
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,7FTzcNdsKhMe53orWXsai8,Instagram,2019-07-05,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,184558,hasya,0.8813
270MuyUHPJJUXWApRk2Py8,Macarena - Bayside Boys Remix,Los Del Rio,38,0F2v1g7RUEmK077TfZGeoS,Ultimate Holiday Hits,2008-07-25,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.746,0.909,11,-6.032,1,0.058,0.206,2.23e-06,0.0656,0.962,103.189,222027,hasya,0.8813
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,7FTzcNdsKhMe53orWXsai8,Instagram,2019-07-05,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,184558,hasya,0.8813
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,7FTzcNdsKhMe53orWXsai8,Instagram,2019-07-05,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,184558,hasya,0.8813
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,7FTzcNdsKhMe53orWXsai8,Instagram,2019-07-05,VidaLoca - Latin / Raggaeton / Hip Hop ©,7EPbNmUW9nkRplDLSN9te4,latin,latin hip hop,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,184558,hasya,0.8813
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,7FTzcNdsKhMe53orWXsai8,Instagram,2019-07-05,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,184558,hasya,0.8813
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,72,7dRdaGSxgcBdJnrOviQRuB,Life After Death (2014 Remastered Edition),1997-03-04,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,257400,hasya,0.8803000000000001
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,72,7dRdaGSxgcBdJnrOviQRuB,Life After Death (2014 Remastered Edition),1997-03-04,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,257400,hasya,0.8803000000000001
7kxYYjOYRO8HamP4RKBhJ0,Si No Te Quiere,Ozuna,2,3yybdTkXRe9fwPScfeyIOB,Si No Te Quiere,2016-07-19,VidaLoca - Latin / Raggaeton / Hip Hop ©,7EPbNmUW9nkRplDLSN9te4,latin,latin hip hop,0.775,0.899,9,-0.073,0,0.0389,0.0274,8.84e-06,0.124,0.945,92.012,225202,hasya,0.8801999999999999
2m7KKQhYK3hYpC9izt1JCR,Vengo Con los Mios,La Santa Grifa,36,49B3U4CeAyXgaf5HRQ86IZ,"Exitos, Vol. 2",2017-03-09,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.794,0.851,9,-2.427,1,0.348,0.514,0.0,0.273,0.966,87.871,277551,hasya,0.8798999999999999
3CiXFXXykPmgZAKyK5iQ95,"Twisted (feat. Juicy J, Logic & A$AP Rocky)",French Montana,59,1jJdkoOAj3Uk6Tbv3S4fsa,MONTANA,2019-12-06,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.85,0.866,11,-3.003,1,0.165,0.00934,0.0,0.244,0.91,84.916,262135,hasya,0.8788
5okqNnWKKb19iRSA8Nxrv8,La Banda Mas Fiestera,Percance,28,62eLOVAAiaGeRbzDqrCwYV,La Banda Mas Fiestera,2017-09-08,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.776,0.862,7,-4.47,1,0.0346,0.318,0.0,0.0978,0.967,105.009,171989,hasya,0.8782
5o5XikXXHIPhKMT1GoWRNd,"Tu Amor, More, More",Chino & Nacho,0,7BXrIKFIBCMyStU6If02my,Radio Universo,2015-05-05,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.749,0.952,10,-2.027,1,0.0913,0.107,1.11e-05,0.0394,0.919,105.018,209373,hasya,0.8779
5IQ3uotT6Xs3AegNedhZfL,Booti Call,Blackstreet,0,3VYLCiqzrWiQPXSSddpYqk,Blackstreet,1994-01-01,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.87,0.92,9,-2.858,0,0.0538,0.00819,0.000838,0.083,0.852,99.123,266493,hasya,0.8778
7ABJ2azouB9EwEYzL9Tljt,Booti Call,Blackstreet,30,26yshjRCAGf1mLJtfTrlsb,Blackstreet,1994-01-01,New Jack Swing -late 80's & early 90's Hip Hop and R&B,30z5uGyqurJn0NtkZ9e8BT,r&b,new jack swing,0.87,0.92,9,-2.858,0,0.0538,0.00819,0.000838,0.083,0.852,99.123,266493,hasya,0.8778
3rFgTFJVdDBCYiZt1zdoQ7,Que Tengo Que Hacer,Daddy Yankee,0,7n8EDZcG8iOUezWUEK07Ba,Talento De Barrio,2008-01-01,REGGAETON ANTIGUO 🔥,42E6uFhL4e2nXmbmeigwXb,latin,reggaeton,0.761,0.893,10,-3.913,0,0.0665,0.0755,6.22e-05,0.321,0.954,108.009,218227,hasya,0.8777999999999999
4I2ct6yrB3Xow4u5yUXPkh,Sueños - Remaster 2004,Tiro De Gracia,47,0aXjNHG2XbF7o8RdtkscCf,Impacto Certero - Grandes Éxitos,2004-01-01,HIP-HOP: Latin Rap ['89-present],5fWgI0IJ1el5NB1sZ0Egsx,latin,latin hip hop,0.82,0.821,1,-6.696,1,0.117,0.0711,0.0,0.11,0.962,101.979,321760,hasya,0.8771
03GzYByXsXHcoEAxjsWv9G,Slow Motion,Color Me Badd,21,17mrdLXkhmlY36jRm9cUbw,C.M.B.,1991-07-23,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.783,0.885,6,-7.747,0,0.0648,0.00531,0.752,0.0435,0.941,92.042,265667,hasya,0.8768
62Rx9xRAPrUiugB7LLeI6Z,Hit a Muthafucka,Three 6 Mafia,38,1ManBQfHx9RwAwzGWZ5S9H,Chapter 2: World Domination,1997-11-04,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.883,0.81,11,-6.982,0,0.183,0.0371,7.09e-05,0.6,0.922,156.834,239667,hasya,0.8767
7yqzwyCbAsGYNdVWQTLZoL,Got No Curfew,Mel Waiters,29,3cuyQaUEkySQzU9uu0OBJx,Got No Curfew,2012-02-01,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.8,0.895,0,-3.56,1,0.0638,0.161,0.0,0.293,0.92,99.012,232961,hasya,0.8765000000000001
7tsRp7QKUBp6hc9bth0h7x,Don't Walk Away,Jade,61,2EwwOSHl7oOX1vyjQBx4Zc,Jade To The Max,1992-11-13,New Jack Swing,3ykXidKLz1eYPvuGoFlD1e,r&b,new jack swing,0.831,0.915,10,-7.501,0,0.128,0.147,0.00571,0.196,0.881,102.979,216373,hasya,0.8762
2PuDoAM0gdidF1txIQFUkp,Like A Pimp,David Banner,0,2roYLCPsRNleLuSZDflAP2,Mississippi-The Album,2003-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.846,0.856,7,-5.14,1,0.176,0.00496,0.0,0.076,0.913,144.09,254707,hasya,0.8757999999999999
